1-5_nouns,2-2_nouns,2-3_nouns,2-4_nouns,학교밖_nouns,5-1_nouns,5-2_nouns,6-1_nouns
"['기억', '안남']",['학년'],['개월'],[],[],['행동'],"['이간', '즉흥']",['컴퓨터']
[],[],[],[],[],"['문제해결', '능력']","['인공', '지능', '자기', '생각']","['인공', '지능', '에어컨']"
"['과학', '수학', '국어', '정보', '체육', '도덕']",['살'],[],[],[],"['모두', '일']","['감정', '인공', '지능']","['네비게이션', '게임']"
['정보'],[],[],[],[],[],[],['시리']
"['기억', '안']",[],[],[],[],[],[],[]
['정보'],[],[],[],[],[],[],['스마트폰']
[],"['언제', '기억']",['전문'],[],[],[],[],"['로봇', '청소기']"
[],[],[],[],[],[],[],[]
[],[],[],[],[],['예'],['예'],[]
['엔트리'],[],[],[],[],"['질문', '뭐']","['이하', '동문']","['키', '오스', '카오스']"
"['엔트리', '헴스털', '로봇']",[],[],[],[],['무언가'],"['감정', '이해']",['로봇']
[],[],[],[],[],[],[],"['인공', '지능', '세탁기']"
[],[],[],[],[],[],[],"['가지', '아파트', '스마트홈', '그', '외', '등등']"
['엔트리'],['중학교'],[],[],[],[],[],"['냉장고', '로봇청소기', '에어컨']"
"['기억', '안나']",[],[],[],[],"['인공', '지능', '사람', '움직', '계산']","['인공', '지능', '입력']","['컴퓨터', '핸드폰', '등']"
"['국어', '수학', '영어', '과학', '사회', '체육', '음악', '미술', '기술', '가정', '정보', '스포츠', '활동']","['중학교', '학년']",['개월'],[],[],[],[],"['시리', '빅스', '비']"
[],[],[],[],[],[],[],['시리']
"['국어', '수학', '영어', '과학', '사회', '미술', '음악', '정보기술', '가정', '스포츠', '체육']",[],[],[],[],"['생각', '문제', '때', '해결', '것']","['인공', '지능', '정해진', '사람', '자신', '마음대로']",['바']
[],[],[],[],[],[],"['인간', '감정', '가지', '인공', '지능', '감정', '가지']",['시리']
"['체육', '국어', '미술', '영어', '과학', '사회', '창특', '도덕', '기술', '진로']",[],[],[],[],"['판단', '위해', '학습']","['사람', '직접', '생각', '감각', '등', '인공', '지능', '것']","['로봇청소기', '헤', '구글', '자율', '주행', '자동차']"
"['창의', '특색', '활동']",[],[],[],[],[],[],"['빅스', '비']"
"['인공', '지능']",[],[],[],[],['모름'],['모름'],['스피커']
"['수학', '국어', '기술', '과정', '영어', '정보', '체육', '미술']",[],[],[],[],[],[],"['서빙', '로봇', '발리스타', '로봇']"
['국어'],['살'],['개월'],[],['기타'],['음악'],['과학'],[]
[],[],[],[],[],[],[],[]
"['소프트웨어', '인공', '지능', '등']","['중학교', '학년']",[],[],['모름'],"['공부', '함']","['인공', '지능', '감정', '사람']",[]
"['과학', '실과', '수학', '기', '영어', '창의', '동아리', '보건', '국어', '과학', '체육', '미술', '사회', '음악', '도덕']",[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
['이진수'],[],[],[],[],[],[],[]
"['인공', '지능', '이진법', '카테고리']",[],[],[],[],"['우리', '생활', '도움']","['기계', '사람']","['스피커', '무인', '자동차']"
"['국어', '수학', '사회', '과학', '정보', '미술', '체육', '영어', '기', '음악']","['초등학교', '학년', '살']",[],[],[],"['무언가', '입력', '행동', '수', '점']","['인공', '지능', '스스로', '판단', '행동']","['네이버', '바', '시리', '빅스', '비']"
['정보'],[],[],[],[],['이해'],"['인공', '지능', '거짓', '말', '인간', '거짓', '말']","['핸드폰', '시리', '빅스', '비등']"
['기억'],[],[],[],[],"['명령', '그', '행동']","['인공', '지능', '무조건', '코딩', '행동', '인간', '행동', '경우']",['핸드폰']
"['국어', '기', '수학', '과학', '영어', '음악', '미술', '체육']",[],[],[],[],[],[],"['네이버', '바']"
"['자율', '주제']",[],[],[],[],"['말', '수', '말', '알', '아들', '수']","['인간', '마음', '것', '인공', '지능', '입력', '것', '실행', '수']","['핸드폰', '강아지', '로봇', '등']"
['엔트리'],[],[],[],[],['생각'],['감정'],['핸드폰']
['정보'],[],[],[],[],[],[],[]
"['정보', '창체']",[],[],[],[],[],[],"['빅스', '비', '아리야', '등']"
[],[],[],[],[],['코'],['코딩'],['청소기']
['정보'],"['초등학교', '학년']",['개월'],[],[],['말'],"['인공', '지능', '감정', '인간', '감정']",['스피커']
"['기술', '실과']",[],[],[],[],[],[],"['빅스', '비']"
['실과'],[],[],[],[],"['스스로', '생각', '줄']","['사람', '인공', '지능', '생물']","['빅스', '비', '구글', '어시스턴트', '시리']"
['정보'],[],[],[],[],['모름'],['모름'],[]
['정보'],[],[],[],[],[],[],['냉장고']
"['정보', '동아리', '창체']",[],[],[],[],[],[],"['아이폰', '시리', '등']"
"['정보', '코딩']","['안', '배움']","['안', '배움']","['안', '배움']","['안', '배움']",[],"['인공', '지능', '자신', '생각', '행동', '수']","['핸드폰', '인공', '지능', '로봇']"
"['창체', '정보']",[],[],[],[],"['무언가', '해결']",['감정'],['냉장고']
['정보'],[],[],[],[],"['생각', '행동']","['인공', '지능', '소프트웨어']",['로봇청소기']
[],[],[],[],[],['요'],['몽라'],"['시리', '빅스', '비']"
['코딩'],[],[],[],[],[],"['인공', '지능', '더']",['로봇']
['정보'],[],[],[],[],['니요'],['니요'],['쿠쿠']
"['국어', '수학', '사회', '과학', '영어', '도덕', '기술', '가정']",[],[],[],[],[],[],"['빅스', '비']"
['코딩'],[],[],[],[],[],[],[]
['정보'],[],[],[],[],['말'],"['사람과', '로봇', '차이']",['핸드폰']
"['국어', '수학', '사회', '과학', '영어', '기술', '가정', '도덕', '정보']",[],[],[],[],[],[],['로봇']
['정보'],[],[],[],[],[],[],['핸드폰']
['정보'],[],[],[],[],[],[],[]
[],"['초등학교', '학년']",['개월'],[],[],['일'],"['인공', '지능', '사람']",[]
['정보'],[],[],[],[],[],[],"['냉장고', '휴대폰']"
['정보'],[],[],[],[],[],"['인간', '감정']",[]
['요'],"['학년', '살']",[],['요'],[],[],[],"['애완', '용', '로봇']"
"['기억', '안남']",[],[],[],[],[],[],"['인공', '지능', '스피커']"
"['국어', '영어', '수학', '사회', '도덕', '기', '정보', '미술', '체육', '과학']",[],[],[],[],"['움직임', '보임']","['사람', '움직', '인공', '지능', '사람', '명령']",['로봇청소기']
"['국어', '수학', '사회', '과학', '미술', '가정', '기술', '도덕']",[],[],[],[],"['생각', '수']","['감정', '유무']",[]
['정보'],[],[],[],[],"['말', '수']","['인공', '지능', '로봇', '사람', '사람']",[]
"['국어', '영어', '수학', '사회', '도덕', '기', '정보', '미술', '체육', '과학']",[],[],[],[],[],[],[]
['코딩'],[],[],[],[],[],[],['냉장고']
"['창의', '특색', '활동', '창체', '컴퓨터']","['초등학교', '학년']",[],[],[],"['서로', '학습', '계산', '자아']","['인간', '스스로', '생각', '학습', '마음', '학습', '인간', '학습']","['핸드폰', '시리', '빅스', '비', '구글', '시스턴', '트', '등등']"
[],"['학년', '때']",['개월'],[],[],['인간'],"['핸드폰', '인간', '머리']",['로봇청소기']
"['프로그래밍', '언어', '이해', '추상화', '알고리즘']","['초등학교', '학년']",['개월'],[],[],"['말', '실행', '수']","['인공', '지능', '감정', '인간']",['시리']
"['코딩', '엔트리', '스크래치']",[],[],[],[],"['인공', '지능', '인간', '공통점', '정보', '가지', '것']","['인공', '지능', '인간', '차이점', '감정', '수', '점', '자기애', '자유', '인간', '심리', '통한', '실험', '대상', '수', '인공', '지능', '불가능', '또한', '인간', '인권', '인공', '지능', '인권']","['스마트폰', '노트북', '스마트워치', '등']"
['정보'],[],[],[],[],['말'],"['인간', '감정', '느깔수', '인공', '지능', '감정']","['빅스', '비', '시리', '등등']"
"['스프', '트', '웨어', '활용']",[],[],[],[],"['사람', '생각', '행동', '인공', '지능', '입력', '행동']","['인간', '감정', '인공', '지능', '감정']","['휴대폰', '컴퓨터', '데스크탑']"
"['정보', '실과']","['초등학교', '학년', '살']",['개월'],[],"['사용', '적']",[],"['사람', '감정', '인공', '지능', '감정']",['시리']
"['정보', '창체']","['초등학교', '학년']",['개월'],[],"['사용', '적']",[],[],[]
['엔트리'],[],['지금'],[],[],['지능'],['지능'],['폰']
['정보'],['학년'],['개월'],[],[],"['인간', '감정', '인공', '지능', '감정', '차이점', '때문']","['둘', '지능', '공통점', '때문']",['핸드폰']
"['정보', '정보', '컴퓨터']",[],[],[],[],"['똒', '판단', '수']","['인공', '지능', '인간', '프로그래밍', '인간', '생명체']","['빅스', '비', '휴대폰']"
['정보'],[],[],[],[],"['인간', '문제', '해결', '수']","['인간', '스스로', '생각', '수']","['빅스', '비', '시리', '헤', '카카오', '지니']"
"['창체', '정보']","['초등학교', '학년']",['개월'],[],[],"['인공', '지능', '인간', '생각']","['인간', '능동', '활동', '인공', '지능', '입력', '정보']",[]
['엔트리'],[],[],[],[],"['문제', '가지']","['인간', '인공', '지능', '명령', '인공', '지능', '명령', '그것', '수행']","['핸드폰', '인공', '지능', '등등']"
"['기억', '안나']","['기억', '안남']",[],[],[],"['인공', '지능', '인간', '스스로', '생각', '문제', '해결', '능력']","['기본', '감정']","['가지', '인공', '지능', '블루투스', '스피커', '정도']"
"['변수', '프로그래밍']",[],[],[],[],['판단'],"['인공', '지능', '감정']","['밥솥', '알', '바']"
"['창체', '정보']","['초등학교', '학년']",['개월'],[],[],"['좀', '이해']",[],[]
['정보'],"['초등학교', '학년']",['모름'],['모름'],[],"['인간', '인공', '지능', '정보', '습득', '기억', '수']","['인공', '지능', '생각', '수', '인간', '생각']","['인공', '지능', '스피커', '등']"
"['코딩', '엔트리', '스크래치']",[],[],[],[],"['인공', '지능', '인간', '둘', '정보', '가지']","['인간', '감정', '수', '인공', '지능', '더', '인공', '지능', '감정', '못', '인간']","['식당', '서빙', '로봇']"
"['실과', '정보']",[],[],[],[],[],[],[]
"['실과', '정보']","['중학교', '학년']",['개월'],[],[],"['논리', '일', '정리', '것', '수행', '수']","['인간', '창의', '생각', '수', '인공', '지능']",['냉장고']
"['정보', '동아리']",[],[],[],[],"['인간', '인공', '지능', '계산']","['인간', '생명', '인공', '지능']",['컴퓨터']
['정보'],[],[],[],[],[],[],['핸드폰']
"['정보', '실과']",[],[],[],[],"['일', '것']","['사람', '감정', '인공', '지능', '감정']","['밥솥', '건조기', '음식점', '서빙', '로봇']"
['엔트리'],"['초등학교', '학년']",[],[],['모름'],['말'],['몸체'],['스마트폰']
"['정보', '방과', '후']","['초등학교', '학년']",[],[],[],[],[],['로봇청소기']
"['정보', '창체', '실과']",[],[],[],[],"['학교', '코딩']","['초등학교', '중학교', '떄', '시간']","['엘리', '웨이', '음식', '배달', '인공', '지능', '로봇', '고깃집', '인공', '지능', '로봇']"
['컴퓨터'],[],[],[],[],['생각'],"['생물', '깡통']","['빅스', '비']"
"['국어', '수학', '사회', '과학', '음악', '미술', '체육']",[],[],[],[],"['인간', '인공', '지능']","['인간', '실재', '살', '움직', '인공', '지능']",[]
['정보'],"['초등학교', '학년']",['개월'],"['최근', '안', '배움']",[],[],"['자신', '생각', '움직', '지정', '값']","['빅스', '비', '스피커']"
"['정보', '실과']",[],[],[],[],"['업무', '등', '처리']","['인공', '지능', '사람']","['컴퓨터', '로봇']"
"['정보', '실과']","['초등학교', '학년']",['개월'],[],[],[],[],"['빅스', '비']"
['실과'],[],[],[],[],['머리'],"['기계', '사람']","['공항', '로봇']"
"['과학', '수학', '체육', '사회', '영어', '기', '진로', '정보', '국어', '정도']",[],[],[],[],"['예', '인간', '인간', '인공', '지능', '인공', '지능']",[],"['사람', '일']"
['실과'],[],[],[],[],[],[],"['로못', '청소기', '아이패드']"
"['창체', '정보']",[],[],[],[],"['생각', '행동']",['감정'],"['텔레비전', '스피커', '가지', '식기세척기']"
"['정보', '컴퓨터', '시간']","['중학교', '학년']",['개월'],[],[],"['인간', '행동', '수', '생각', '수', '힘']","['인간', '창의성']","['인공', '지능', '스피커']"
"['수학', '과학', '체육', '영어', '정보', '기', '진로', '스포', '국독', '도덕', '음악']",[],[],[],[],[],[],[]
"['국어', '수학', '사회', '과학', '영어', '컴퓨터', '체육', '미술']","['초등학교', '학년']",[],[],[],[],[],"['블루투스', '스피커']"
['스크래치'],"['초등학교', '학년', '살']",[],[],[],[],[],"['요리', '로봇']"
['정보'],[],[],[],[],['움직'],"['인공', '지능', '감정', '둘', '몸', '조물']",['로봇청소기']
"['체육', '국어', '수학', '영어', '사회', '기술', '가정', '미술', '진로', '과학', '정보']",[],[],[],[],[],[],['파파']
"['정보', '실과']",[],[],[],[],[],"['인공', '지능', '감정']","['냉장고', '에어컨', '컴퓨터', '핸드폰', '태블릿', '등등']"
['엔트리'],[],[],[],[],"['인간', '인공', '지능', '인간', '영향']","['인간', '인공', '지능']","['구글', '어시스트']"
['기억'],[],[],[],[],"['서로', '스스로', '생각', '판단']","['인공', '지능', '전기', '이용', '에너지', '사람', '음식', '에너지']","['가지', '아리', '헤이', '빅스', '비', '오케이', '구글', '등']"
"['실과', '정보']",[],[],[],[],[],[],[]
[],"['초등학교', '학년']",[],[],[],[],[],"['쉬리', '핸드폰']"
"['실과', '과학']","['중학교', '학년', '학기', '후반']",['개월'],[],[],"['인공', '지능', '인간', '공통점', '내용', '대답', '것']","['차이점', '인공', '지능', '정해진', '정답', '대답', '면', '인간', '대답', '자기', '직접', '생각', '대답']","['시리', '로봇청소기', '등등']"
['정보'],['학년'],"['기억', '안남']",['때'],"['피지', '컬', '컴퓨팅', '도구', '건', '사용', '기억']",['내'],"['주관', '관점']","['오케이', '구글', '시리']"
[],[],[],[],[],['학습'],"['인공', '지능', '감정', '인간', '감정']","['로봇청소기', '지니', '등등']"
"['스크레치', '정보', '컴퓨터']",[],[],[],[],"['우리', '세상', '위해', '여러가지', '것']","['인공', '지능', '사람', '대신', '수', '것', '사람', '인공', '지능', '수', '게']",[]
"['영상', '편집', '액셀', '한글']",[],[],[],[],[],[],"['인공', '지능', '청소기']"
['정보'],[],[],[],[],[],[],['핸드폰']
['창체'],[],[],[],[],"['문제', '답', '수']","['도덕', '결정']",['에어컨']
['정보'],"['중학교', '학년']",['개월'],[],[],"['문제', '풀', '수']","['사람', '생각', '수']",[]
[],[],[],[],[],[],[],['시리']
"['실과', '수학', '영어', '과학', '사회', '정보', '체육', '국어', '기술', '가정', '진로', '봄', '여름', '겨울', '가을']",[],[],[],[],[],[],[]
